x,y,z
-1.8510091680636513,7.676804907917965,-4.395549160887933
-8.34360259016197,-6.994887024512502,0.6107919243395283
-9.49535154022086,5.625261879222034,9.462036004298724
-0.7481458145874491,-9.620248521469147,5.9990323105781975
-1.6819627081907598,-0.8640190385139146,6.942124204904516
-7.487759768519007,-2.8559057347044448,-3.119250767279265
-5.995374285171553,-3.4700967400916944,-2.781246554139316
8.966912926520301,-0.9175513903048831,6.704133298984047
0.557496568035523,8.894056032426143,-0.04552243880732121
2.432466367349413,-2.5384123650279538,3.9861038851967265
-0.29089494720796694,-3.5579208963323588,-0.779522709862583
6.951481482900647,5.6433788660622,2.0902909764643525
-1.6212732075191099,-1.6823528514112205,8.71125534393396
-2.4327214550993563,0.16502376320784506,-6.6492713230260225
7.044993774466718,-8.125316754211049,-7.5261573283240635
3.9034212501687815,3.7711105921096877,-5.266688224195755
0.43503045387516437,-8.864836823449584,-8.883085522777591
-8.307219718717143,6.464311120048144,-0.7877820161451137
1.9896132885481865,4.223670443794084,5.108899179683606
2.8794476609647663,6.400384576484321,4.656220381917599
4.851075951199226,-0.6068572621363479,-0.4728941360030614
1.8331377443398509,6.546278401329172,7.376555595765357
0.815227767654779,6.311026912361001,1.0978741035999828
2.7119860404904834,2.125553368729596,-6.112497331752682
9.136135629367857,-3.0267421928100013,-7.354651875253548
-9.391256747049312,5.654463696360503,3.537295079371738
-9.672956908597254,-0.7814198177964737,3.2834498055511663
-9.224525797381256,1.3962697278087717,1.1039791737281224
-0.18250640154099784,2.9078715304008504,-2.3240844527259696
0.9752319168235761,7.7682987503066805,-6.505530370091721
1.3679752302754835,1.8645603170261609,2.40840828876914
-2.9646654523301663,-1.5906596871734457,1.1166850359053804
-6.481711374600114,6.570156418168292,1.559532287289727
-0.9493813313231652,-4.594366544146915,-4.758437789214261
7.254995534094512,-4.689639277928239,0.1420109485594594
0.7459765259756619,2.192326816827661,5.522112951789868
9.294531137792205,1.4349910307588924,1.4207050013170957
8.94923968707123,-6.137056481830385,-0.4706441556947478
-7.993768446826996,-1.021760964774014,7.663599505432366
0.3230930608613356,-9.631731517181672,8.347693337829156
-9.411125232607136,-6.515261236660641,-8.299570171974072
-6.965909971398512,-8.323669967021953,6.384069910111052
-2.823741950776588,8.671358676500368,7.243795996550382
-5.966996354055805,-6.804006011748456,-5.913689320235469
-7.60750240526016,7.764178285426468,2.8786764802908476
4.487840119804009,3.965022938044676,1.8796931365007818
-1.825583486068723,2.2362831781822408,4.441729145702313
-4.7892655087299385,-1.947523013879259,9.051629722276292
-5.547975728654833,-3.4723900276972763,2.3651258832577415
6.469868910538814,-1.349439728390987,6.640358344442895
-1.3536348179260678,2.9783016752629177,4.912243117018825
9.312736831282741,-1.042825707487049,2.3765128516889806
-2.8833614341958436,-9.096858404700628,-9.29297716797544
3.7836613259794287,9.187362804971126,-8.733807554876423
-5.268311865840339,-1.4407445575604445,6.380022191629038
-9.784883989112547,3.996343551291579,1.6320573779367145
6.79248001919219,2.302520427600353,3.6029707055670794
1.70789541234819,-7.712040626227763,-9.081355799544653
3.8141530078105053,-1.2905367192714756,3.4798785024955503
-0.790048686192403,2.1868911996659275,9.876518470320267
9.646860775125095,-9.849595122709214,3.50515101732962
0.9622489345835294,0.9662494084350985,9.381882419414964
4.873069758688267,5.743977002801753,0.5456827320097837
-3.509272318120564,-1.2383849571154855,-0.7689048771285538
-9.256769046638233,5.296288941749696,8.861442997706177
-9.6507406153901,6.335383538242532,7.872205352328102
0.9657176071202489,-6.201616518748143,-6.833971049503125
7.0467417079945385,-4.616031862007992,5.012134010269737
-9.420430682255198,-5.186353017206695,-7.053178076428647
4.809605238997532,7.893372903396855,2.300385012728219
3.777424767111331,4.179101836973642,9.37999984996392
-7.282698496210065,9.92061515588183,9.096571154955658
-9.887948511165707,-2.481930836355204,-4.156028297262788
-3.6662518205289736,9.98452569000882,-8.969633084295756
1.4158082717584222,-4.6281268665707165,2.611358962336702
-2.3418530845579806,-6.054083909606129,3.3314172716171555
5.500344642233852,1.8915997783534841,-3.3350186700675195
-6.531229586355174,5.495693825307214,-7.596952965323929
3.834657071754112,7.312835806866087,6.326614309235211
8.200493608420455,9.652216851805232,-8.530311526054247
8.485585898618755,-4.074487738754449,-1.6208174354727785
9.771159893461515,-1.942089823499762,5.200485705465034
5.527076182034419,-8.965372904362107,4.6920058744167665
-8.515242707447745,3.7631442347230344,6.472933259000708
5.580190141999468,-5.543551781030251,-2.495598485124848
7.643754985085195,4.199133968132962,3.9270840327289385
4.713728888835485,5.753829603442709,-5.458741276477943
-0.8500664297326423,-2.091370520171334,8.430273232598115
-8.669975158133056,-2.365478414622711,3.937230675329129
9.437814474456456,2.4683467815145583,-0.9550621364321223
9.023912957712316,-9.991473557922703,0.47756709698582966
0.3822026921890114,-9.468725924442111,2.0453180155648703
8.367628271701275,-6.273290749574539,0.914259593136082
-6.027275400785166,0.15498881958354005,7.035065440781011
8.990591449669516,-6.848140642895206,-9.35477428481499
-3.3024628936579825,4.687425595022358,-7.926755456375465
3.798350385222262,9.792032250851065,1.0234149188333284
8.186488194338363,4.518601767231713,-0.15630487492025225
-1.4960942196992004,5.957707418392037,3.5708756123783854
-9.484376645984415,-3.1505623857060954,-6.601242985079374
5.224978753068948,-5.286931713030338,-1.8872956653391437
-0.38723056440935544,-8.381784571093595,-3.886896856213249
-8.584785503644136,5.090497248297037,-3.47594181080233
4.005165591871913,0.5112170309075701,3.1510881462395304
1.2012828895810852,7.030159525304729,6.88600944240391
9.587731950467159,5.567410173061182,4.8391693656183286
7.755689374889041,9.266287817189934,-7.38365850365758
7.64753405349315,7.197098047473485,-3.8671644042005893
-2.2294124258427583,1.7455362143416657,-3.9210081197822033
-6.557476192475413,8.41613925111917,-8.376633927624024
2.192783215400265,0.5990968183564416,-1.6092755174417395
4.89104110498179,-6.987671007218004,9.920212796556857
5.985931837586428,3.748532062265685,-4.5233745008181225
1.7128607291472182,-8.888926933036734,-1.9669776440091962
-5.261035548838706,-1.995733405983744,3.668931057657945
-1.7907665417238086,6.0056559176850435,6.048477563683733
-0.5326290407985272,-3.8372785816162764,-7.888692776129755
-3.16832247780688,-4.782152718394679,-3.4531257915491054
-0.7102942014530598,8.945091889149928,-0.4035440437054696
-2.768169788520243,-5.728892604946276,4.875443399058758
3.2371714110727616,8.478028095379642,2.8813710523618177
3.1142000814834976,4.782311282347662,4.8603527016545005
7.557134975106376,6.602564909065517,8.41297384895579
3.3425929086854005,4.765194975016998,-8.618619759873663
4.900709321408057,9.265875303005839,-9.902738909023752
-4.506855760600441,8.505034636628285,-2.299586060166188
0.5817942928223587,6.734450973191727,-5.674640134643889
-6.633431237610101,-2.8562069275923108,-6.112886769906771
-5.4336213105352,9.88748326487039,8.774326689186701
-8.576529658604077,-3.2244638374471783,2.775462991105817
-4.7601458907113265,0.8628788301321837,-9.749150514536787
-3.616753765382894,1.599983287295787,5.470486436511564
4.029125456686042,-6.668319188483018,-8.551628227158615
6.486626917874091,-4.388915552557037,-7.111580540719034
-2.38925701059439,-5.557074237725288,5.741514757191638
-7.407041085414363,-5.96483334564768,-3.1364654945521853
-7.3908158136927575,-8.017016154582583,-0.8601253844713703
3.9840402048539065,-1.0137516151192134,-0.9257843374291674
-2.3021344219512123,-2.5600287098658114,3.3104406983136023
-5.061073077715761,9.300369290244298,3.3757897283113873
7.398577097870216,-3.6523721025203475,2.028994994466718
6.386494705246328,6.704465231140663,-1.339141929122178
-5.446043512458605,-1.766554062886419,0.27743948384948247
-5.0364191285254005,-2.31779196556616,-4.915887257187393
4.170646835725421,2.5990477660189235,7.238161050376412
-9.76220851035735,-3.1052932676846456,5.682173029723817
-2.816519750156223,-3.041501073393656,-9.695282566533761
4.172072219288978,0.3362596592904392,-4.233291831215862
3.393773882276129,-4.291009357455322,3.1105711111999383
-0.6960249583978566,-6.521464090716971,3.2301588896397853
1.148456776078195,4.088261691129674,6.697469327182304
-5.461186188578595,-9.483755661464544,-0.8950336013486933
6.819350102766073,-7.248651468529321,-3.0989707531692616
4.764781636039821,7.891636587491387,8.885912427544039
5.131979763606683,-1.6545281787632877,1.9158733000303982
2.9617238608021488,-6.104837625535424,-6.232118507925659
-2.5527858043740252,-0.32253722872967394,7.172762996586677
2.241418969211683,-5.483004767084541,-7.509000191006683
-4.772147472941035,0.2785692001415807,7.363679770443433
-1.9144401242264522,5.953413264391564,7.025911282238184
-1.3511127800724338,1.24344726033749,5.519271708314699
9.134408528520844,-5.190859716056389,6.909604830984012
-1.3432153109372198,-1.194520609123554,0.6299398348779643
-8.393293628093355,7.410405922708144,-9.13575302986338
-2.5042025828794117,-3.755674971839227,6.476079174468257
8.049415598310347,9.135408680729995,-2.2478134362688102
1.3557948092725383,5.794095878507594,5.177854730951093
1.4908635767716767,7.127827039506531,6.1925845756855615
-1.4455013758815287,0.5311660978580974,-1.5418727407224289
4.27792574372514,-6.656323914357964,-9.101699468024938
0.7563900061568489,4.429082833899205,-1.720742888160654
8.152327116760386,-2.148571366041347,2.8584922109446804
8.11882391321669,-2.6268597482048524,-8.09265006733504
-0.48052833117663596,1.9368573372868454,2.583274639828037
2.2853490844232116,-4.681698127694689,-1.2914974500958198
-8.190826482441945,-5.116835485761442,1.0124789339882447
4.875784002058314,8.523357005113073,4.375859091355807
4.26292654003716,9.42265457076498,9.973868130016701
-0.5913245800241498,4.106905061290579,-9.369494441445296
4.874817914721687,5.163405593901558,6.523755218876758
3.6324570147594333,-7.110780886918531,2.321866431095497
-1.3350623299269078,7.107520336313016,9.102466118157924
2.675328447315996,-6.470804388937978,-7.15423358478783
-0.39518603132421504,-3.448950760973945,2.6699056339368887
2.5404560308147346,-9.715713775855406,-2.2436355838677358
9.200134096596408,0.39092760719993436,-1.3687085515103892
-9.787167486224915,0.8802958211168637,-1.440751233689948
-3.0719503648099185,7.63145633766759,-6.260234287653208
0.16562560429515827,5.799366574893254,6.487387672543893
-5.607717559079013,-7.76528706226067,-3.6071575898563975
-9.150236173324636,1.4906403694441916,-6.4396898815244
2.8304500236177823,-7.634198821759462,4.8907089707809845
0.3366095048370461,-6.738309478845053,4.782709457097937
2.915345164119662,1.0180949149119645,6.300305312106545
5.951291422837892,-2.2583851661329817,-0.9645490954660332
-0.3517499678949889,-2.426462350553324,-5.643852745822732
1.3907799714564604,1.0243318210901027,3.5786072639479336
6.547622167671982,-0.20250857069662942,-2.512645275156327
-4.872452024010121,-5.062787828660444,-2.8909740916799453
3.3009595646727554,9.309965122205888,-1.9722220636899568
-2.9890138981907928,-6.985269955886375,-3.486886362820041
7.6216238054526215,0.2480377771802651,3.3814810029110394
-6.36552678279553,-5.574865808840759,7.049319440579808
-6.366251838841919,0.829909482014715,-4.579058056820527
-7.419273144283176,0.955768387267133,9.762309198795474
9.125952091856067,7.838298958412636,0.977509877906277
3.4213107158549843,4.961861184737904,5.675283180761552
-0.9465697095201975,-3.918280589906617,4.822157159608022
5.377582424515984,9.154581896037442,9.680333952077152
-8.341429370223508,8.86093122574205,5.69564189272436
-5.260814345730626,-9.839289190939908,4.009592437184589
5.329059699001489,-9.013416922752018,2.523969229739585
-5.360874500349421,-9.427695677963852,-7.220451841045048
-9.65819022894862,-2.966825963704796,-8.997857560879094
3.906893194278391,3.1685342970819015,1.9197859743432915
-7.268604423964393,7.252753956468574,4.239237530083596
1.145573886008842,1.0639868935194414,0.5897997978175429
7.7874022582034215,-8.76380999782076,-2.7148138961408037
3.9056490197632456,5.031235844659474,6.089001137894755
6.705320761094789,6.203023724986796,-1.8862124253927721
-3.277796087719633,-0.8004817766002645,-2.4854720288887178
3.5408086448347866,5.731845077825872,-5.984754025186099
7.567328136100297,-2.1610405569387297,0.7611691501980502
9.5928525812222,3.9098435189078735,8.794946004263316
-8.336827112356149,-6.130699762284015,8.599075557563662
-2.2358139733948823,-6.281509480044496,-0.2830809709434021
-6.070134862023706,3.4201877957824696,-1.2620321780217854
1.3390281829973034,-2.3072889265673746,5.536614171614804
6.52580820503378,-3.575099028130153,5.985850690154146
-4.541709272743435,5.371049615636723,2.9976964218242728
-4.652552867163118,1.0164865907094516,-0.47180159928489473
-4.755997877404548,-6.818694305699367,-1.8922145111867206
8.878380193230598,-7.357330424444958,-2.3843257573938086
-1.2186511789112604,8.704034356590778,-1.62103761164615
-5.688131522626742,-9.53136355075706,-6.127624919746475
9.096404466601232,8.870354691516447,-0.4710185462407228
-0.6130171725182905,-2.901967488309478,-5.6341864678055265
-7.299085126820106,2.2916187070600316,5.1790701419582525
-5.831772476208659,-8.988663120243654,-8.956369038225729
-8.835671870776869,3.35127449676634,-2.455254438273469
0.17357450024353938,-4.060533223542224,-6.267901549801258
4.104474898486712,-3.383476319051237,1.6339850346174938
-7.8459696469623985,-5.1654030604157475,0.8137105044158162
9.067076980729357,6.795441988569404,-6.152594524565693
-3.82812257262003,-0.7242913272159885,-4.717983423555385
-4.757136154168908,3.9873849122359424,1.1922885014693634
5.381848071548381,-7.050041846622506,-2.9058829317383044
9.044406081749102,2.999431135254085,1.4080923494064823
-8.221570406948285,8.75247260000814,6.621603884469401
-2.311497273204715,4.900647391283977,0.9475272855051777
1.8807064789747248,9.60304766715593,-9.562690252507345
-3.2295498563111398,4.6101658169930015,-8.173793545783454
-1.196294728598632,9.5973028782483,-5.79459892559014
1.1973105156991473,8.952031771810319,5.6774401286920835
-4.255584170297391,-8.818312307914642,-4.52737014344901
2.8359432561252262,-0.39438547337235796,-4.584058062075858
-1.429803855812235,-8.307790925194372,-3.831553741157223
-9.51243588587987,3.948066602305172,8.90133767629623
9.862942725922125,4.998247193746479,6.921233139943492
2.2617167393830417,-5.74973461870921,-0.6721739924396815
1.0267581267069872,-6.00665545796625,-7.6949419572820466
-7.428161111081555,2.5937937560562894,-4.467280181377234
0.4547877584950495,5.165165616638754,-7.558772830450988
-2.7519031122241167,-3.162145811507,-3.6031403467119505
9.038181304152218,-7.777386096953585,8.181957185524166
-1.9211554086651326,6.180515862052335,-6.2305771618560275
5.465312940300963,-9.633321060620641,1.616657253346057
3.7529683751425793,-2.0353959668700945,-9.468914538764086
3.313682794927926,7.656263932200826,7.603366896664969
1.9370429879939195,-0.17697966837575763,-9.612562336712983
2.940254977483967,-9.93891735646202,8.031384974187787
9.656274641506574,8.712569425867947,-1.89322162457076
4.4305048872182,5.945579895827562,9.814006188893
8.880325690147231,3.113481000456824,-1.8607664208464882
4.321128215725148,1.3102320847524958,-6.50562059147264
-6.059170793881032,-9.62825174380415,3.048879585147784
-0.5198393816887847,-6.610937632060581,1.0934952023118782
0.043988253838056934,-6.563705776445121,-8.08709584453862
9.585658114413558,-4.53253181367619,7.425729785097111
1.466657376992364,-9.242276804555667,-0.2848295171219952
-4.905830355950047,-2.7839737673152793,-8.26252029105712
-5.0564877633318,-1.0382939582130302,8.624367496616134
-7.470293291040826,9.476905331234875,-8.790247946680106
9.797578097734782,-7.243991070384883,-7.232084236030724
7.10461707518769,-0.0033405266387163124,8.444504379136582
-8.152315963511798,3.667343224289276,-5.908452611169492
4.599970902859134,0.29259163970014157,-1.6485291587079267
-7.549808318208897,-2.5284381309094712,2.979150370910869
1.6008320975467232,2.3628226603857776,6.1388995631865875
-4.38445022834353,-0.18812524679626286,1.5474302036170222
-4.389613749227232,5.011917176079956,-2.8783842863968108
-6.252612293980173,-5.627113261570864,-0.04724899740207178
-8.029156759299166,5.701431848158938,-8.601047039751275
-5.717663375017148,9.913524512572742,2.3057058748272254
9.566464029404933,-6.8557012182403305,8.744013461352232
8.291465057704208,2.358742037977681,8.409407341682464
6.3768568004406525,-8.736772922098456,0.06579211951460806
3.529721457212302,-4.476360694130936,-5.046682253342787
9.818587010471628,-6.350140042695798,-6.8751123510141365
0.048881745838933455,7.738541527000063,-5.809315906927505
-2.5778152703162016,3.1668195971275903,6.685364230599852
-5.2127576949881345,-0.8566610905748604,-1.747658665058772
-0.7214165418643361,0.6753225691297242,-8.32726897332539
-4.396118545345167,-5.837560778964896,-1.5925596813346647
2.156980721976778,-1.4534972802456068,-9.191245006451474
-8.255507989350047,-9.291764033010406,-6.528716574474123
3.5756574787016255,-4.879954219246841,-6.761701530986817
-3.230298428667382,-6.229155204540948,-4.4130176233268354
0.07705802064695533,-8.939518554164792,-3.911385007401142
0.037010028490136904,8.33577250897967,6.7569531273345405
4.630950895762968,-6.623085695924051,-6.633817939119013
4.316703790448992,-6.237918361087029,-6.4997074705233775
3.348381309920521,-2.3955295032772073,-5.226765715174095
-0.6758542414226358,3.163767619594882,8.826982495245343
-6.517340972819272,2.1975337793704632,-5.9290818345523295
2.8708609134817777,-2.225264672600675,5.726785764191549
3.6901514584172297,-3.2180984446160217,1.4560835204287166
1.6724535557520515,-9.710031630433548,-6.499912975359965
7.713760796077448,-5.758666102500925,7.715424034858035
4.105008013064467,6.414055830753256,0.4936623822471766
-1.95598968533516,8.360506151499045,0.14636942168412936
6.969780313952562,-7.593696309298828,4.379522445553718
8.497771552579,-4.2510390286610455,2.9097875634767654
8.190855213909757,8.446851498470028,1.2000881277270192
-9.929997932891123,-8.861107736540333,-1.4326190722879204
-5.250822505330158,5.9379036053078025,-3.8786105504412465
8.057230243960007,9.229663131013378,4.005754366646599
-4.4632352278768295,9.810524820158161,8.833802435904058
6.819573342856238,2.2270243780524783,-4.336450342157514
5.964730754089832,-2.9179035333084924,7.4773069547238755
0.0984359689270704,-1.4863786206763443,-9.668961359145305
-6.416826326282892,5.653585979427202,9.113259393446178
1.7880197209396975,9.293472727923618,5.181261364400601
-2.243850285599307,3.1997800579604707,-1.214400653815657
2.866984725399286,1.674122550991985,-9.773141070593077
-2.084194676611806,-6.980294712021317,3.022424684554357
-4.614707718564701,-3.393295995797196,5.381486443503224
2.8889303362533845,0.08159751481931998,-0.32572918038033905
3.4421125194829276,-1.1811282714067275,-9.429042507504622
-8.345908198471275,-3.6694477801760783,-3.004115532156721
0.37249071526651534,-2.662825427272548,-5.987799495753223
1.024688329956545,-7.786084044706241,-7.503394807478032
-3.935161320325493,-9.727420010296035,-3.719849723680248
-4.032875817462498,3.2820242819052083,9.221159806930203
-3.2934778832321054,1.2677335469575812,-1.4849852796324559
5.820802005355322,8.473120778500054,1.5713376609345158
4.021885862845609,-7.182361524559022,-1.5505747639120067
-7.458144902424908,2.3863440362669373,-0.9766526856126578
9.131412872201569,8.860546158609289,0.26073625857181604
-2.251604705697561,-2.031979915566451,-6.951391023430329
7.297459687644221,4.388641595332077,-8.537763602323691
-6.311773540557304,-2.280802836969073,9.97817064096298
2.000414668839989,-4.836746819337597,-9.410381265198398
-7.029990536777535,-0.0536405109026834,-8.578308612936677
-1.561182692901193,9.877521715329095,-9.984502422935517
1.62802560677566,1.5158582674581034,-0.01992502700119303
-5.639152646730128,4.01754476643897,0.8681202257970977
-1.6116819648339344,-2.73169636139019,-9.145919792187138
-3.0094917254211158,-4.0333994818644054,-5.361185928423531
-5.142994561970493,-1.7672010321612923,1.7886850498346085
-5.857385672414197,2.4375932395278177,6.703820932559712
-7.158605741840538,-2.4368037867794428,-4.9110262126310005
-5.633503688871924,4.4983916819752565,-6.6447257136258076
0.6462383800365394,-4.6052128456020665,-0.8275073286287586
-5.196806919653174,-4.650383294809979,1.4762110656901957
-7.736304948647568,0.7473300765989741,-6.867661071460775
5.046443359138362,6.6897403900382315,9.872924464760963
3.8549268003914747,-3.3429459718471133,6.322821974067512
6.230319600766741,-4.767537181853692,1.0293917229342888
-2.923329688861285,-1.3719345753327055,4.778168548586439
-0.6923097607073387,4.855973262041564,5.9007536635361095
1.4383156253352034,-9.96036081132393,4.769253471698985
0.9087247773686329,-7.801606187443189,0.31577811825975566
8.415102495192798,1.918417122635553,-6.064614310346306
-2.7775345526030515,-2.906826801381646,-0.5714642374196739
7.387914132463827,0.11684949042950876,8.413374551375178
-8.628713755333973,-4.2637409709034895,-4.45700427072228
4.209246187524512,6.804057787584853,0.9218031043474522
-3.2728163803812222,-7.23332124339861,3.61510163420391
-7.089630758518631,3.4302872217429297,7.3011290211833355
-1.1968421753898735,3.240778048149892,6.866284497514556
6.840904684234026,1.326384454650002,-8.519951520214716
-2.1875646709281993,2.045726756489179,-1.347390610893056
0.971816742509171,-1.4850357086656434,-4.829967559016692
-8.736492004616014,3.4125586207848997,-7.550015051609124
-3.3115218218552105,-1.4804330615489842,0.9200833665089192
-8.589449338276914,7.682129069461517,-1.5759564819293317
3.586918854888129,-7.45062621825249,-8.053468972930869
-3.0811687150259326,4.682016017360359,5.953521485904352
-0.6181009349133078,-4.2287521791669525,-2.1670072280409647
-5.002799610761837,-4.155238927730521,-1.362564011885281
9.907723324750592,5.625933840583775,4.862493726322235
-1.5885507906998342,7.625423347436843,2.2436379378847704
7.580480043371008,-1.5943934997790556,-2.773930014979742
0.3423657517566596,1.2529546960722833,-5.106150536170155
-5.983464299880968,-9.072659385831255,2.869677072833241
8.592155491680511,-5.193110187757311,4.959301087694277
-2.5478969638474087,-9.797698009402051,7.365263819489819
-8.51187241584348,8.498652054321564,-8.597318811537878
9.410673118735758,0.0783393825705474,-0.8995941720084275
5.124819876879803,-7.00937999567037,-4.213584519269505
-9.19800127037081,9.572126856656858,7.25708057830634
-2.320794125860994,8.747234881642925,8.207763451885508
0.4401797365862379,-7.191367954980108,-5.863705954477265
-9.5254599290403,1.8314539707743798,-7.703670730110462
-6.36558585762663,-4.875044470327417,7.129509229226198
-4.530839510840481,-0.42997650517442665,6.146281949463482
1.156383367567333,-7.5370069780115205,-1.016366466417777
2.4652658566123904,5.831991310265575,-6.13115731465286
-0.7249165994095801,2.1202168838302278,-9.180247185185538
-2.8213413572042656,1.4006079667555618,4.215410397322293
9.157185910617823,5.845163119787518,-5.38127433058553
5.628530574915294,3.883807118666338,-4.126926501050631
1.289531203967428,9.028593057479036,8.44975066199897
-4.889353611342329,-8.434626755173209,6.586865678555423
3.862853624473159,-0.3270706109431938,-6.152639298535714
-9.174931323147009,-1.6963002274148167,-7.6579423311320145
-7.501386291106947,1.662584811301313,-2.959815112998041
-0.5562825840999519,6.246500088462,-4.407961395903428
1.9303477608660877,8.520712002815767,4.469883554412554
5.254710048842838,-2.8377468142317213,-8.337090930055204
-6.395953564001893,1.6254031437433518,0.40348253804698686
0.7741260652837862,7.303852037470364,6.920032753824465
-7.333694501708672,-9.382185411351411,9.567589331168492
-2.3350881843937294,-6.932610178455771,4.467766403144179
7.480628239062035,8.414103052256678,9.75450335319778
-5.763050834327002,-5.875928406980182,-0.5267758659778288
5.439662875525091,-7.862700639723366,-9.779946567261057
2.444681683652181,7.032615259672966,6.553467439639633
1.2065792518982867,-6.385719950393181,1.4641019023639785
-8.417039713469173,4.576116202564922,8.562163261213687
-1.1323862724306917,5.416958058484854,-4.4104959668517925
-5.194617332329794,-6.684634158646514,0.273435216173084
5.1960399899192105,0.021275301072146036,1.8119617071031584
-6.533160098506561,0.720310422389769,3.1865798999824335
2.727023533019633,6.152835696734908,-1.6416833606929409
4.602411143955656,6.463996069348134,9.869232446095012
-7.474565274094751,-8.465805406693148,-3.7022077013541344
-4.145333340593038,8.686660942394916,-6.4785761034980744
0.521080866680407,7.289545103621972,5.598084433086594
9.377005499492668,-8.6241064338334,-0.7061208193488984
-1.945858891082711,6.331434094832474,7.046907552460592
3.171690882424622,-4.476855275309033,-8.060450234729888
7.578112916727829,5.816096470111427,-7.537162701733681
0.955642488951689,-3.4727626307309745,3.78299787642138
0.07367075933398937,4.43768534064867,-1.332244922387538
-5.521445395375757,9.10843613389655,0.3203624761404491
-6.60711868959722,-2.5216802244802405,-4.364590698371263
4.4190996971150085,7.1474732478791765,-6.1445309777261485
-6.988634358728709,-7.753574862625134,-8.799613261280905
5.919788792752618,7.001003169084253,9.50684009351076
-0.0021187230581691807,-8.831548923438678,3.94842331682565
6.1807901522145485,2.3912669488290916,-6.458779215471953
-1.6642637843392407,-9.803439266044023,-2.927525414891308
5.182768919808456,3.585679708354723,-6.261902687449292
-4.687375094649438,2.463658850563597,-2.7277011637780424
